id,injector_code,test_name,motor_speed,setted_pressure,adjusting_time,measurement_time,injection_rate,total_pulse_time,nominal_flow,flow_range,volt_ampere_profile,total_pulse_time2,shift,is_custom
5624,0445117023,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5625,0445117023,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5626,0445117023,4,1000,2000,20,40,60,790,14,50,BOSCH_PIEZO_H2,,,FALSE
5627,0445117023,6,1000,2000,20,40,60,790,87.6,10.05,BOSCH_PIEZO_H2,,,FALSE
5628,0445117023,7,1000,1200,20,40,60,425,20.3,27.09,,,,FALSE
5629,0445117023,11,1000,2000,40,90,60,155,2.5,88,,,,FALSE
5630,0445117023,13,1000,300,20,60,60,570,3.7,91.89,,,,FALSE
5631,0445117023,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5632,0445117024,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5633,0445117024,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5634,0445117024,4,1000,2000,20,40,60,790,14,50,BOSCH_PIEZO_H2,,,FALSE
5635,0445117024,6,1000,2000,20,40,60,790,87.6,10.05,BOSCH_PIEZO_H2,,,FALSE
5636,0445117024,7,1000,1200,20,40,60,425,20.3,27.09,,,,FALSE
5637,0445117024,11,1000,2000,40,90,60,155,2.5,88,,,,FALSE
5638,0445117024,13,1000,300,20,60,60,570,3.7,91.89,,,,FALSE
5639,0445117024,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5640,0445117025,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5641,0445117025,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5642,0445117025,4,1000,2000,20,40,60,785,15,46.67,BOSCH_PIEZO_H2,,,FALSE
5643,0445117025,6,1000,2000,20,40,60,785,84.7,7.67,BOSCH_PIEZO_H2,,,FALSE
5644,0445117025,7,1000,800,20,40,60,525,18.2,19.78,,,,FALSE
5645,0445117025,11,1000,1200,40,90,60,180,1.5,86.67,,,,FALSE
5646,0445117025,13,1000,300,20,60,60,555,4.2,52.38,,,,FALSE
5647,0445117025,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5648,0445117026,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5649,0445117026,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5650,0445117026,4,1000,2000,20,40,60,515,11.5,39.13,BOSCH_PIEZO_H2,,,FALSE
5651,0445117026,6,1000,2000,20,40,60,515,47.2,9.53,BOSCH_PIEZO_H2,,,FALSE
5652,0445117026,7,1000,800,20,40,60,490,18.2,19.78,,,,FALSE
5653,0445117026,11,1000,1200,40,90,60,175,2.2,59.09,,,,FALSE
5654,0445117026,13,1000,250,20,60,60,610,4,55,,,,FALSE
5655,0445117026,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5656,0445117027,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5657,0445117027,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5658,0445117027,4,1000,2000,20,40,60,515,11.5,39.13,BOSCH_PIEZO_H2,,,FALSE
5659,0445117027,6,1000,2000,20,40,60,515,47.2,9.53,BOSCH_PIEZO_H2,,,FALSE
5660,0445117027,7,1000,800,20,40,60,490,18.2,19.78,,,,FALSE
5661,0445117027,11,1000,1200,40,90,60,175,2.2,59.09,,,,FALSE
5662,0445117027,13,1000,250,20,60,60,610,4,55,,,,FALSE
5663,0445117027,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5664,0445117029,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5665,0445117029,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5666,0445117029,4,1000,2000,20,40,60,505,11.5,39.13,BOSCH_PIEZO_H2,,,FALSE
5667,0445117029,6,1000,2000,20,40,60,505,46.7,9.64,BOSCH_PIEZO_H2,,,FALSE
5668,0445117029,7,1000,800,20,40,60,485,18.1,19.89,,,,FALSE
5669,0445117029,11,1000,1200,40,90,60,175,1.9,68.42,,,,FALSE
5670,0445117029,13,1000,250,20,60,60,595,3.7,59.46,,,,FALSE
5671,0445117029,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5672,0445117030,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5673,0445117030,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5674,0445117030,4,1000,2000,20,40,60,460,10.5,33.33,BOSCH_PIEZO_H2,,,FALSE
5675,0445117030,6,1000,2000,20,40,60,460,47.2,10.59,BOSCH_PIEZO_H2,,,FALSE
5676,0445117030,7,1000,800,20,40,60,490,19.8,18.18,,,,FALSE
5677,0445117030,11,1000,800,40,90,60,180,1.5,86.67,,,,FALSE
5678,0445117030,13,1000,300,20,60,60,540,5,44,,,,FALSE
5679,0445117030,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5680,0445117031,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5681,0445117031,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5682,0445117031,4,1000,2000,20,40,60,785,14,42.86,BOSCH_PIEZO_H2,,,FALSE
5683,0445117031,6,1000,2000,20,40,60,785,86.4,6.71,BOSCH_PIEZO_H2,,,FALSE
5684,0445117031,7,1000,1200,20,40,60,390,18.9,15.87,,,,FALSE
5685,0445117031,11,1000,2000,40,90,60,150,1.9,78.9,,,,FALSE
5686,0445117031,13,1000,300,20,40,60,540,5.4,27.78,,,,FALSE
5687,0445117031,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5688,0445117032,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5689,0445117032,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5690,0445117032,4,1000,2000,20,40,60,520,11.5,39.13,BOSCH_PIEZO_H2,,,FALSE
5691,0445117032,6,1000,2000,20,40,60,520,47.6,10.08,BOSCH_PIEZO_H2,,,FALSE
5692,0445117032,7,1000,800,20,40,60,415,18.2,21.98,,,,FALSE
5693,0445117032,11,1000,1200,40,90,60,170,1.5,80,,,,FALSE
5694,0445117032,13,1000,250,40,90,60,515,2.8,78.57,,,,FALSE
5695,0445117032,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5696,0445117033,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5697,0445117033,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5698,0445117033,4,1000,2000,20,40,60,520,11.5,39.13,BOSCH_PIEZO_H2,,,FALSE
5699,0445117033,6,1000,2000,20,40,60,520,47.6,10.08,BOSCH_PIEZO_H2,,,FALSE
5700,0445117033,7,1000,800,20,40,60,415,18.2,21.98,,,,FALSE
5701,0445117033,11,1000,1200,40,90,60,170,1.5,80,,,,FALSE
5702,0445117033,13,1000,250,40,90,60,515,2.8,78.57,,,,FALSE
5703,0445117033,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5704,0445117034,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5705,0445117034,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5706,0445117034,4,1000,2000,20,40,60,500,8,100,BOSCH_PIEZO_H2,,,FALSE
5707,0445117034,6,1000,2000,20,40,60,500,48.4,9.3,BOSCH_PIEZO_H2,,,FALSE
5708,0445117034,7,1000,800,20,40,60,485,20.3,17.73,,,,FALSE
5709,0445117034,11,1000,1200,40,90,60,170,2.3,56.52,,,,FALSE
5710,0445117034,13,1000,300,20,40,60,530,6,36.67,,,,FALSE
5711,0445117034,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5712,0445117035,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5713,0445117035,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5714,0445117035,4,1000,2000,20,40,60,519,8,100,BOSCH_PIEZO_H2,,,FALSE
5715,0445117035,6,1000,2000,20,40,60,519,48.4,9.3,BOSCH_PIEZO_H2,,,FALSE
5716,0445117035,7,1000,800,20,40,60,485,20.3,17.73,,,,FALSE
5717,0445117035,11,1000,1200,40,90,60,170,2.3,56.52,,,,FALSE
5718,0445117035,13,1000,300,20,40,60,530,6,36.67,,,,FALSE
5719,0445117035,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5720,0445117036,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5721,0445117036,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5722,0445117036,4,1000,2000,20,40,60,785,15,46.67,BOSCH_PIEZO_H2,,,FALSE
5723,0445117036,6,1000,2000,20,40,60,785,84.7,7.67,BOSCH_PIEZO_H2,,,FALSE
5724,0445117036,7,1000,800,20,40,60,525,18.2,19.78,,,,FALSE
5725,0445117036,11,1000,1200,40,90,60,180,1.5,86.67,,,,FALSE
5726,0445117036,13,1000,300,20,60,60,555,4.2,52.38,,,,FALSE
5727,0445117036,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5728,0445117037,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5729,0445117037,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5730,0445117037,4,1000,2000,20,40,60,505,11,36.36,BOSCH_PIEZO_H2,,,FALSE
5731,0445117037,6,1000,2000,20,40,60,505,46.2,9.74,BOSCH_PIEZO_H2,,,FALSE
5732,0445117037,7,1000,800,20,40,60,500,18.9,19.05,,,,FALSE
5733,0445117037,11,1000,1200,40,90,60,180,2.5,52,,,,FALSE
5734,0445117037,13,1000,250,20,60,60,615,3.9,56.41,,,,FALSE
5735,0445117037,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5736,0445117038,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5737,0445117038,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5738,0445117038,4,1000,2000,20,40,60,500,11,36.36,BOSCH_PIEZO_H2,,,FALSE
5739,0445117038,6,1000,2000,20,40,60,500,47.8,9.41,BOSCH_PIEZO_H2,,,FALSE
5740,0445117038,7,1000,800,20,40,60,480,18,20,,,,FALSE
5741,0445117038,11,1000,1200,40,90,60,170,2,65,,,,FALSE
5742,0445117038,13,1000,250,20,60,60,595,4.1,53.66,,,,FALSE
5743,0445117038,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5744,0445117039,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5745,0445117039,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5746,0445117039,4,1000,2000,20,40,60,500,11,36.36,BOSCH_PIEZO_H2,,,FALSE
5747,0445117039,6,1000,2000,20,40,60,500,47.8,9.41,BOSCH_PIEZO_H2,,,FALSE
5748,0445117039,7,1000,800,20,40,60,480,18,20,,,,FALSE
5749,0445117039,11,1000,1200,40,90,60,170,2,65,,,,FALSE
5750,0445117039,13,1000,250,20,60,60,595,4.1,53.66,,,,FALSE
5751,0445117039,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5752,0445117040,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5753,0445117040,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5754,0445117040,4,1000,2000,20,40,60,805,15,46.67,BOSCH_PIEZO_H2,,,FALSE
5755,0445117040,6,1000,2000,20,40,60,805,85.6,10.16,BOSCH_PIEZO_H2,,,FALSE
5756,0445117040,7,1000,1200,20,40,60,430,19.85,22.42,,,,FALSE
5757,0445117040,11,1000,2000,40,90,60,160,2.05,85.4,,,,FALSE
5758,0445117040,13,1000,300,20,60,60,580,4.2,57.14,,,,FALSE
5759,0445117040,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5760,0445117046,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5761,0445117046,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5762,0445117046,4,1000,2000,20,40,60,785,14,42.86,BOSCH_PIEZO_H2,,,FALSE
5763,0445117046,6,1000,2000,20,40,60,785,86.4,6.71,BOSCH_PIEZO_H2,,,FALSE
5764,0445117046,7,1000,1200,20,40,60,390,18.9,15.87,,,,FALSE
5765,0445117046,11,1000,2000,40,90,60,150,1.9,78.9,,,,FALSE
5766,0445117046,13,1000,300,20,40,60,540,5.4,27.78,,,,FALSE
5767,0445117046,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5768,0445117048,1,1000,300,20,40,60,2500,65,53.85,,,,FALSE
5769,0445117048,2,1000,1600,40,90,,0,0.1,100,,,,FALSE
5770,0445117048,4,1000,2000,20,40,60,795,15,46.67,BOSCH_PIEZO_H2,,,FALSE
5771,0445117048,6,1000,2000,20,40,60,795,86.5,7.51,BOSCH_PIEZO_H2,,,FALSE
5772,0445117048,7,1000,1200,20,40,60,385,19.8,20.2,,,,FALSE
5773,0445117048,11,1000,1200,40,90,60,170,2.3,56.52,,,,FALSE
5774,0445117048,13,1000,250,20,60,60,590,4.8,45.83,,,,FALSE
5775,0445117048,30,1000,1600,20,60,60,700,5,100,,,,FALSE
5776,0445120002,2,1000,500,20,40,,0,30,100,,,,FALSE
5777,0445120002,3,1000,1350,20,40,60,750,,,,,,FALSE
5778,0445120002,4,1000,1350,20,40,60,750,27.5,81.82,,,,FALSE
5779,0445120002,6,1000,1350,20,40,60,750,66.8,7.78,,,,FALSE
5780,0445120002,7,1000,1000,20,40,60,400,39,17.18,,,,FALSE
5781,0445120002,8,1000,400,20,40,60,750,29.9,17.06,,,,FALSE
5782,0445120002,11,1000,800,40,40,60,160,7.7,54.55,,,,FALSE
5783,0445120002,13,1000,400,40,90,60,230,2.9,79.31,,,,FALSE
5784,0445120002,31,1000,1450,20,40,,0,30,100,,,,FALSE
5785,0445120003,2,1000,1350,20,40,,0,32,100,,,,FALSE
5786,0445120003,3,1000,1300,20,40,60,2180,,,,,,FALSE
5787,0445120003,4,1000,1300,20,40,60,2180,39.5,87.34,,,,FALSE
5788,0445120003,6,1000,1300,20,40,60,2180,228,3.86,,,,FALSE
5789,0445120003,7,1000,700,20,40,60,810,70.6,8.36,,,,FALSE
5790,0445120003,11,1000,1000,40,40,60,160,7.5,68,,,,FALSE
5791,0445120003,13,1000,300,20,40,60,760,18.2,30.77,,,,FALSE
5792,0445120004,2,1000,1350,20,40,,0,32,100,,,,FALSE
5793,0445120004,3,1000,1300,20,40,60,2180,,,,,,FALSE
5794,0445120004,4,1000,1300,20,40,60,2180,39.5,87.34,,,,FALSE
5795,0445120004,6,1000,1300,20,40,60,2180,228,3.86,,,,FALSE
5796,0445120004,7,1000,700,20,40,60,810,70.6,8.36,,,,FALSE
5797,0445120004,11,1000,1000,40,40,60,160,7.5,68,,,,FALSE
5798,0445120004,13,1000,300,20,40,60,760,18.2,30.77,,,,FALSE
5799,0445120006,2,1000,1450,20,40,,0,37.5,100,,,,FALSE
5800,0445120006,3,1000,350,20,40,60,2000,,,,,,FALSE
5801,0445120006,4,1000,1400,20,40,60,3000,45,88.89,,,,FALSE
5802,0445120006,6,1000,1400,20,40,60,3000,281.9,2.77,,,,FALSE
5803,0445120006,7,1000,600,20,40,60,700,43.5,17.01,,,,FALSE
5804,0445120006,11,1000,1000,40,40,60,160,7.9,51.9,,,,FALSE
5805,0445120006,13,1000,250,20,40,60,900,13,40,,,,FALSE
5806,0445120007,2,1000,500,20,40,,0,30,100,,,,FALSE
5807,0445120007,3,1000,350,20,40,60,1800,,,,,,FALSE
5808,0445120007,4,1000,1350,20,40,60,1800,32.5,84.62,,,,FALSE
5809,0445120007,6,1000,1350,20,40,60,1800,121,6.12,,,,FALSE
5810,0445120007,7,1000,600,20,40,60,500,21.2,34.43,,,,FALSE
5811,0445120007,11,1000,800,40,60,60,160,4.2,76.19,,,,FALSE
5812,0445120007,13,1000,250,20,40,60,700,9.5,51.58,,,,FALSE
5813,0445120007,31,1000,1400,20,40,,0,30,100,,,,FALSE
5814,0445120008,2,1000,500,20,40,,0,25.5,100,,,,FALSE
5815,0445120008,3,1000,350,20,40,60,2000,,,,,,FALSE
5816,0445120008,4,1000,1600,20,40,60,1100,34.5,47.83,,,,FALSE
5817,0445120008,6,1000,1600,20,40,60,1100,83.4,5.64,,,,FALSE
5818,0445120008,7,1000,1400,20,40,60,400,34.3,19.24,,,,FALSE
5819,0445120008,11,1000,1400,40,60,60,160,3.2,71.87,,,,FALSE
5820,0445120008,13,1000,350,40,90,60,290,1.9,73.68,,,,FALSE
5821,0445120008,31,1000,1650,20,40,,0,25.5,100,,,,FALSE
5822,0445120009,2,1000,1450,20,40,,0,35,100,,,,FALSE
5823,0445120009,3,1000,350,20,40,60,2450,,,,,,FALSE
5824,0445120009,4,1000,1400,20,40,60,2450,45,88.89,,,,FALSE
5825,0445120009,6,1000,1400,20,40,60,2450,262.2,4.39,,,,FALSE
5826,0445120009,7,1000,730,20,40,60,830,59.5,14.62,,,,FALSE
5827,0445120009,11,1000,1000,40,90,60,180,2.5,84,,,,FALSE
5828,0445120009,13,1000,300,20,40,60,750,12.9,34.11,,,,FALSE
5829,0445120010,2,1000,1450,20,40,,0,35,100,,,,FALSE
5830,0445120010,3,1000,350,20,40,60,2450,,,,,,FALSE
5831,0445120010,4,1000,1400,20,40,60,2450,45,88.89,,,,FALSE
5832,0445120010,6,1000,1400,20,40,60,2450,262.2,4.39,,,,FALSE
5833,0445120010,7,1000,730,20,40,60,830,59.5,14.62,,,,FALSE
5834,0445120010,11,1000,1000,40,90,60,180,2.5,84,,,,FALSE
5835,0445120010,13,1000,300,20,40,60,750,12.9,34.11,,,,FALSE
5836,0445120011,2,1000,500,20,40,,0,29,100,,,,FALSE
5837,0445120011,3,1000,1400,20,40,60,680,,,,,,FALSE
5838,0445120011,4,1000,1400,20,40,60,680,36.5,86.3,,,,FALSE
5839,0445120011,6,1000,1400,20,40,60,680,51.7,7.93,,,,FALSE
5840,0445120011,7,1000,600,20,40,60,600,22.1,24.89,,,,FALSE
5841,0445120011,11,1000,1100,40,90,60,160,2.5,88,,,,FALSE
5842,0445120011,13,1000,400,20,60,60,400,4.4,72.73,,,,FALSE
5843,0445120011,31,1000,1500,20,40,,0,29,100,,,,FALSE
5844,0445120012,2,1000,1450,20,40,,0,32.5,100,,,,FALSE
5845,0445120012,3,1000,350,20,40,60,2000,,,,,,FALSE
5846,0445120012,4,1000,1400,20,40,60,1780,35,85.71,,,,FALSE
5847,0445120012,6,1000,1400,20,40,60,1780,116.1,3.88,,,,FALSE
5848,0445120012,10,1000,700,20,40,60,950,41.9,9.55,,,,FALSE
5849,0445120012,11,1000,1000,40,60,60,240,3.3,90.91,,,,FALSE
5850,0445120012,13,1000,250,20,40,60,900,8.1,50.62,,,,FALSE
5851,0445120013,2,1000,1450,20,40,,0,32.5,100,,,,FALSE
5852,0445120013,3,1000,350,20,40,60,2000,,,,,,FALSE
5853,0445120013,4,1000,1400,20,40,60,1780,35,85.71,,,,FALSE
5854,0445120013,6,1000,1400,20,40,60,1780,116.1,3.88,,,,FALSE
5855,0445120013,10,1000,700,20,40,60,950,41.9,9.55,,,,FALSE
5856,0445120013,11,1000,1000,40,60,60,240,3.3,90.91,,,,FALSE
5857,0445120013,13,1000,250,20,40,60,900,8.1,50.62,,,,FALSE
5858,0445120014,2,1000,1450,20,40,,0,35,100,,,,FALSE
5859,0445120014,3,1000,350,20,40,60,2450,,,,,,FALSE
5860,0445120014,4,1000,1400,20,40,60,2450,42.5,88.24,,,,FALSE
5861,0445120014,6,1000,1400,20,40,60,2450,247.4,3.84,,,,FALSE
5862,0445120014,7,1000,730,20,40,60,830,59,13.73,,,,FALSE
5863,0445120014,11,1000,1000,40,90,60,180,2.5,88,,,,FALSE
5864,0445120014,13,1000,300,20,40,60,750,13.3,33.08,,,,FALSE
5865,0445120015,2,1000,1450,20,40,,0,35,100,,,,FALSE
5866,0445120015,3,1000,350,20,40,60,2450,,,,,,FALSE
5867,0445120015,4,1000,1400,20,40,60,2450,42.5,88.24,,,,FALSE
5868,0445120015,6,1000,1400,20,40,60,2450,247.4,3.84,,,,FALSE
5869,0445120015,7,1000,730,20,40,60,830,59,13.73,,,,FALSE
5870,0445120015,11,1000,1000,40,90,60,180,2.5,88,,,,FALSE
5871,0445120015,13,1000,300,20,40,60,750,13.3,33.08,,,,FALSE
5872,0445120016,2,1000,1450,20,40,,0,32.5,100,,,,FALSE
5873,0445120016,3,1000,350,20,40,60,1780,,,,,,FALSE
5874,0445120016,4,1000,1400,20,40,60,1780,35,85.71,,,,FALSE
5875,0445120016,6,1000,1400,20,40,60,1780,115.7,3.98,,,,FALSE
5876,0445120016,10,1000,700,20,40,60,950,41.5,9.88,,,,FALSE
5877,0445120016,11,1000,1000,40,60,60,240,3.3,81.82,,,,FALSE
5878,0445120016,13,1000,250,20,40,60,900,8.1,51.85,,,,FALSE
5879,0445120017,2,1000,1450,20,40,,0,32.5,100,,,,FALSE
5880,0445120017,3,1000,350,20,40,60,1780,,,,,,FALSE
5881,0445120017,4,1000,1400,20,40,60,1780,35,85.71,,,,FALSE
5882,0445120017,6,1000,1400,20,40,60,1780,115.7,3.98,,,,FALSE
5883,0445120017,10,1000,700,20,40,60,950,41.5,9.88,,,,FALSE
5884,0445120017,11,1000,1000,40,60,60,240,3.3,81.82,,,,FALSE
5885,0445120017,13,1000,250,20,40,60,900,8.1,51.85,,,,FALSE
5886,0445120018,2,1000,500,20,40,,0,33,100,,,,FALSE
5887,0445120018,3,1000,350,20,40,60,2000,,,,,,FALSE
5888,0445120018,4,1000,1600,20,40,60,1700,40.5,87.65,,,,FALSE
5889,0445120018,6,1000,1600,20,40,60,1700,124.3,4.42,,,,FALSE
5890,0445120018,10,1000,600,20,40,60,700,32.5,17.85,,,,FALSE
5891,0445120018,11,1000,1000,40,90,60,160,2.9,82.76,,,,FALSE
5892,0445120018,13,1000,250,20,40,60,800,11.4,45.61,,,,FALSE
5893,0445120018,31,1000,1650,20,40,,0,33,100,,,,FALSE
5894,0445120019,2,1000,1450,20,40,,0,40,100,,,,FALSE
5895,0445120019,3,1000,350,20,40,60,2000,,,,,,FALSE
5896,0445120019,4,1000,1400,20,40,60,2450,42.5,88.24,,,,FALSE
5897,0445120019,6,1000,1400,20,40,60,2450,261.4,3.83,,,,FALSE
5898,0445120019,10,1000,730,20,40,60,830,60.8,13.65,,,,FALSE
5899,0445120019,11,1000,1000,40,90,60,180,2.8,89.29,,,,FALSE
5900,0445120019,13,1000,300,20,40,60,750,13.3,33.08,,,,FALSE
5901,0445120020,2,1000,1450,20,40,,0,40,100,,,,FALSE
5902,0445120020,3,1000,350,20,40,60,2000,,,,,,FALSE
5903,0445120020,4,1000,1400,20,40,60,2450,42.5,88.24,,,,FALSE
5904,0445120020,6,1000,1400,20,40,60,2450,261.4,3.83,,,,FALSE
5905,0445120020,10,1000,730,20,40,60,830,60.8,13.65,,,,FALSE
5906,0445120020,11,1000,1000,40,90,60,180,2.8,89.29,,,,FALSE
5907,0445120020,13,1000,300,20,40,60,750,13.3,33.08,,,,FALSE
5908,0445120024,2,1000,1450,20,40,,0,35,100,,,,FALSE
5909,0445120024,3,1000,350,20,40,60,2000,,,,,,FALSE
5910,0445120024,4,1000,1400,20,40,60,1600,42.5,88.24,,,,FALSE
5911,0445120024,6,1000,1400,20,40,60,1600,246.1,4.67,,,,FALSE
5912,0445120024,10,1000,1000,20,40,60,900,105.4,10.91,,,,FALSE
5913,0445120024,11,1000,1000,40,60,60,250,3.1,87.1,,,,FALSE
5914,0445120024,13,1000,250,20,40,60,800,6.9,72.46,,,,FALSE
5915,0445120025,2,1000,1450,20,40,,0,30,100,,,,FALSE
5916,0445120025,3,1000,350,20,40,60,2000,,,,,,FALSE
5917,0445120025,4,1000,1400,20,40,60,2000,32.5,84.62,,,,FALSE
5918,0445120025,6,1000,1400,20,40,60,2000,170,4.53,,,,FALSE
5919,0445120025,7,1000,600,20,40,60,700,31.7,22.08,,,,FALSE
5920,0445120025,11,1000,1000,40,90,60,160,3,90,,,,FALSE
5921,0445120025,13,1000,250,20,40,60,1000,17.4,30.46,,,,FALSE
5922,0445120026,2,1000,1450,20,40,,0,37.5,100,,,,FALSE
5923,0445120026,3,1000,350,20,40,60,2000,,,,,,FALSE
5924,0445120026,4,1000,1400,20,40,60,2200,47.5,78.95,,,,FALSE
5925,0445120026,6,1000,1400,20,40,60,2200,188.9,5.13,,,,FALSE
5926,0445120026,7,1000,1000,20,40,60,600,38.2,16.49,,,,FALSE
5927,0445120026,11,1000,1000,40,60,60,250,3.2,90.62,,,,FALSE
5928,0445120026,13,1000,300,20,40,60,700,6.9,81.16,,,,FALSE
5929,0445120027,2,1000,500,20,40,,0,30.5,100,,,,FALSE
5930,0445120027,3,1000,350,20,40,60,2000,,,,,,FALSE
5931,0445120027,4,1000,1600,20,40,60,1350,38,86.84,,,,FALSE
5932,0445120027,6,1000,1600,20,40,60,1350,87.9,5.01,,,,FALSE
5933,0445120027,7,1000,1400,20,40,60,530,31.6,18.35,,,,FALSE
5934,0445120027,11,1000,1400,40,90,60,250,2.3,73.91,,,,FALSE
5935,0445120027,13,1000,300,40,90,60,530,1.8,72.22,,,,FALSE
5936,0445120027,31,1000,1650,20,40,,0,30.5,100,,,,FALSE
5937,0445120028,2,1000,500,20,40,,0,32.5,100,,,,FALSE
5938,0445120028,3,1000,350,20,40,60,2000,,,,,,FALSE
5939,0445120028,4,1000,1400,20,40,60,1800,35,85.71,,,,FALSE
5940,0445120028,6,1000,1400,20,40,60,1800,177.3,4.74,,,,FALSE
5941,0445120028,7,1000,600,20,40,60,500,17.1,43.86,,,,FALSE
5942,0445120028,11,1000,800,40,90,60,160,2.5,88,,,,FALSE
5943,0445120028,13,1000,250,20,40,60,700,7.5,65.33,,,,FALSE
5944,0445120028,31,1000,1450,20,40,,0,32.5,100,,,,FALSE
5945,0445120029,2,1000,500,20,40,,0,41,100,,,,FALSE
5946,0445120029,3,1000,350,20,40,60,2000,,,,,,FALSE
5947,0445120029,4,1000,1600,20,40,60,3000,43.5,88.51,,,,FALSE
5948,0445120029,6,1000,1600,20,40,60,3000,274,4.45,,,,FALSE
5949,0445120029,7,1000,600,20,40,60,700,34.2,19.88,,,,FALSE
5950,0445120029,11,1000,1000,40,60,60,160,3.1,90.32,,,,FALSE
5951,0445120029,13,1000,250,20,40,60,1000,18.5,28.11,,,,FALSE
5952,0445120029,31,1000,1650,20,40,,0,41,100,,,,FALSE
5953,0445120030,2,1000,1800,20,40,,0,37.5,100,,,,FALSE
5954,0445120030,3,1000,350,20,40,60,2000,,,,,,FALSE
5955,0445120030,4,1000,1600,20,40,60,2200,45,88.89,,,,FALSE
5956,0445120030,6,1000,1600,20,40,60,2200,314,3.47,,,,FALSE
5957,0445120030,7,1000,1000,20,40,60,900,84.2,13.9,,,,FALSE
5958,0445120030,11,1000,1000,40,90,60,250,2.6,88.46,,,,FALSE
5959,0445120030,13,1000,250,20,60,60,800,5.3,69.81,,,,FALSE
5960,0445120031,2,1000,1450,20,40,,0,37.5,100,,,,FALSE
5961,0445120031,3,1000,350,20,40,60,2000,,,,,,FALSE
5962,0445120031,4,1000,1400,20,40,60,2400,40,87.5,,,,FALSE
5963,0445120031,6,1000,1400,20,40,60,2400,265,4.04,,,,FALSE
5964,0445120031,7,1000,1000,20,40,60,800,81,12.96,,,,FALSE
5965,0445120031,11,1000,1000,40,60,60,160,3.1,87.1,,,,FALSE
5966,0445120031,13,1000,300,20,40,60,1000,23.3,25.75,,,,FALSE
5967,0445120032,2,1000,500,20,40,,0,33,100,,,,FALSE
5968,0445120032,3,1000,350,20,40,60,2000,,,,,,FALSE
5969,0445120032,4,1000,1600,20,40,60,1700,40.5,87.65,,,,FALSE
5970,0445120032,6,1000,1600,20,40,60,1700,126.2,4.36,,,,FALSE
5971,0445120032,7,1000,600,20,40,60,700,33.4,17.37,,,,FALSE
5972,0445120032,11,1000,1000,40,60,60,160,3.1,80.65,,,,FALSE
5973,0445120032,12,1000,1200,40,60,60,200,4.7,59.57,,,,FALSE
5974,0445120032,13,1000,250,20,40,60,800,10.5,49.52,,,,FALSE
