pump_code,manufacturer,custom,feed_pressure,rotation,regulator_config,pressure_control,regulator_type,scv_curr_inj,scv_min_curr,scv_max_curr
0 445 010 645,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.8
0 445 010 646,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 647,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 648,Bosch,FALSE,3.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 649,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 650,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 653,Bosch,FALSE,3.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 654,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 655,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 656,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 657,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 658,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 659,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 662,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 663,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 665,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 667,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 668,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 669,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 670,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 671,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 672,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.8
0 445 010 673,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 674,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 675,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 676,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 677,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 678,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 679,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 680,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 681,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 682,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 683,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 684,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 685,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 686,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 687,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 688,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 689,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 690,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 691,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 692,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 693,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 694,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 695,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 696,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 697,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 698,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 699,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 701,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 702,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 703,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 704,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_C,1.70,0.20,1.70
0 445 010 705,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 706,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 707,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 709,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 711,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 713,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 715,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 717,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 719,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 721,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 723,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 725,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 727,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 729,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 731,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 734,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 735,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 736,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 738,Bosch,FALSE,4.3,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 739,Bosch,FALSE,4.3,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 740,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 741,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 748,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 749,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 755,Bosch,FALSE,3.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 756,Bosch,FALSE,3.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 764,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 801,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 802,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 804,Bosch,FALSE,4.1,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 805,Bosch,FALSE,4.0,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 806,Bosch,FALSE,4.0,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 807,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 808,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 809,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 810,Bosch,FALSE,4.1,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 813,Bosch,FALSE,4.0,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 814,Bosch,FALSE,4.0,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 817,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 818,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 819,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 820,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 821,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 010 832,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 833,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 010 835,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 002,Bosch,FALSE,1.9,RIGHT,EAV,RAIL_AND_PUMP,N_O,0,,
0 445 020 005,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.50
0 445 020 006,Bosch,FALSE,1.9,RIGHT,EAV,RAIL_AND_PUMP,N_O,0,,
0 445 020 007,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 008,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 011,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 014,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 015,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 017,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.50
0 445 020 018,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 019,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 023,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 026,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 027,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 028,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 029,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 030,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 031,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 032,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 033,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 034,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 037,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 039,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 040,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL_AND_PUMP,NO_TYPE,,,
0 445 020 041,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 043,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 045,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 046,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 047,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.50
0 445 020 049,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 050,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 051,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 052,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 053,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 054,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 056,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 057,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.50
0 445 020 059,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 060,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 065,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 066,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 067,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 070,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 072,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 073,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 075,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 076,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 078,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 079,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 080,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 081,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 082,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 083,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 085,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.52,1.70
0 445 020 088,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 089,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 090,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 093,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 097,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 099,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 100,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 101,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 103,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 105,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 106,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 107,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 109,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 110,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 111,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 112,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 113,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 118,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 119,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 122,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 123,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 124,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 125,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 127,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 128,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 129,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 130,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 131,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 132,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 133,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 134,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 136,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 137,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 139,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 141,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 142,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 143,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_C,1.70,0.54,1.70
0 445 020 146,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 147,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 148,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 149,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 150,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 151,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 152,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 153,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 154,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 155,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 156,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 157,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 162,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 167,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 168,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_C,1.70,0.54,1.70
0 445 020 169,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 170,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 171,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 172,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 175,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 176,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 182,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 183,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 185,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 201,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 202,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 203,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 204,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 205,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 206,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 207,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 208,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 210,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_C,1.70,0.54,1.70
0 445 020 223,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 224,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 225,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 227,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 241,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 248,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 252,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 253,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 255,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 256,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 257,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 263,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 265,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 273,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 274,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 277,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 278,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 284,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 286,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.7
0 445 020 298,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 300,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 302,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 445 020 315,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 316,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 445 020 506,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 507,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 508,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 509,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 510,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 511,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 512,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 513,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 515,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 516,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 517,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 518,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 519,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 520,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_C,1.70,0.20,1.70
0 445 020 521,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_C,1.70,0.20,1.70
0 445 020 522,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 524,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 525,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
